entity,n-authors,n-revs
builtin/providers/pagerduty/import_pagerduty_schedule_test.go,3,3
config/module/test-fixtures/conficting-submodule-names/a/main.tf,3,3
builtin/providers/azurerm/resource_arm_express_route_circuit.go,3,3
command/test-fixtures/backend-change-multi-to-no-default-with-default/terraform.tfstate.d/env2/terraform.tfstate,3,3
config/test-fixtures/bad-variable-type.tf,3,3
builtin/providers/aws/resource_aws_ecr_repository_policy_test.go,3,3
config/test-fixtures/terraform-backend-multi.tf,3,3
examples/clc/variables.tf,3,3
builtin/providers/aws/resource_aws_sqs_queue_policy.go,3,3
config/test-fixtures/validate-var-default-list-type/main.tf,3,3
configs/configload/copy_dir.go,3,3
builtin/providers/librato/resource_librato_space_chart_test.go,3,3
config/module/test-fixtures/basic-subdir/main.tf,3,3
builtin/providers/aws/resource_aws_ami_launch_permission_test.go,3,3
config/module/test-fixtures/registry-tar-subdir/main.tf,3,3
config/module/test-fixtures/discover-subdirs/main.tf,3,3
configs/variabletypehint_string.go,3,3
builtin/providers/alicloud/resource_alicloud_vroute_entry_test.go,3,3
config/test-fixtures/validate-tf-version-interp/main.tf,3,3
builtin/providers/aws/resource_aws_opsworks_rails_app_layer.go,3,3
config/module/test-fixtures/child/foo/bar/main.tf,3,3
builtin/providers/azurerm/resource_arm_dns_a_record.go,3,3
builtin/providers/cloudstack/resource_cloudstack_security_group.go,3,3
builtin/providers/aws/resource_aws_iam_user_policy_attachment_test.go,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/7b/7614f8759ac8b5e4b02be65ad8e2667be6dd87,3,3
config/test-fixtures/backend-hash-basic/main.tf,3,3
config/module/test-fixtures/basic-hg/.hg/store/phaseroots,3,3
config/module/test-fixtures/basic-subdir/foo/sub/baz/main.tf,3,3
builtin/providers/azurerm/import_arm_storage_account_test.go,3,3
config/test-fixtures/resource-arity-mistake.tf,3,3
plugin/mock_proto/generate.sh,3,3
config/module/test-fixtures/change-intermediate-source/main.tf.disabled,3,3
builtin/providers/aws/import_aws_elastic_beanstalk_application_test.go,3,3
builtin/providers/aws/import_aws_network_acl_test.go,3,3
command/test-fixtures/backend-change-single-to-single/local-state.tfstate,3,3
command/test-fixtures/show-json/basic-update/terraform.tfstate,3,3
config/test-fixtures/attributes.tf,3,3
builtin/providers/aws/resource_aws_ses_event_destination_test.go,3,3
builtin/providers/heroku/resource_heroku_app_feature_test.go,3,3
config/test-fixtures/ignore-changes.tf,3,3
builtin/providers/aws/resource_aws_eip_association.go,3,3
command/test-fixtures/backend-new-migrate-existing/terraform.tfstate,3,3
config/module/test-fixtures/basic-git/DOTgit/refs/tags/v1.0,3,3
config/test-fixtures/validate-ignore-changes-interpolate/main.tf,3,3
config/test-fixtures/interpolations/concat.hcl,3,3
config/module/test-fixtures/tar-subdir-to-parent/foo.tgz,3,3
configs/testdata/invalid-files/resource-reserved-for_each.tf,3,3
config/test-fixtures/validate-count-resource-var/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/e6/9de29bb2d1d6434b8b29ae775ad8c2e48c5391,3,3
builtin/providers/digitalocean/datasource_digitalocean_image_test.go,3,3
config/test-fixtures/validate-module-var-int/main.tf,3,3
builtin/providers/aws/data_source_aws_subnet.go,3,3
config/test-fixtures/empty.tf,3,3
builtin/providers/logentries/resource_logentries_logset.go,3,3
examples/cross-provider/main.tf,3,3
builtin/providers/gitlab/resource_gitlab_project_hook_test.go,3,3
builtin/providers/google/import_compute_autoscaler_test.go,3,3
builtin/providers/chef/resource_data_bag_test.go,3,3
command/test-fixtures/state-push-replace-match/.terraform/terraform.tfstate,3,3
examples/alicloud-ecs-vpc-cluster/variables.tf,3,3
command/test-fixtures/backend-change-multi-to-single/terraform.tfstate.d/env1/terraform.tfstate,3,3
config/test-fixtures/validate-ignore-changes-bad/main.tf,3,3
helper/schema/resource_data_get_source.go,3,3
builtin/providers/dns/data_dns_a_record_set.go,3,3
command/test-fixtures/state-push-good/replace.tfstate,3,3
builtin/providers/aws/resource_aws_inspector_assessment_template_test.go,3,3
config/test-fixtures/validate-count-count-var/main.tf,3,3
config/test-fixtures/validate-count-int/main.tf,3,3
builtin/providers/fastly/resource_fastly_service_v1_conditionals_test.go,3,3
builtin/providers/vsphere/resource_vsphere_virtual_machine_migrate.go,3,3
builtin/providers/mysql/resource_database_test.go,3,3
helper/ssh/password_test.go,3,3
examples/aws-cloudwatch-events/kinesis/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/hooks/prepare-commit-msg.sample,3,3
config/module/test-fixtures/child/main.tf,3,3
command/debug_json2dot.go,3,3
config/test-fixtures/validate-path-var/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/hooks/applypatch-msg.sample,3,3
builtin/providers/aws/data_source_aws_iam_account_alias.go,3,3
builtin/providers/digitalocean/provider_test.go,3,3
builtin/providers/github/util_permissions.go,3,3
builtin/providers/github/resource_github_branch_protection_test.go,3,3
builtin/providers/google/disk_type.go,3,3
builtin/providers/alicloud/resource_alicloud_eip.go,3,3
builtin/providers/aws/resource_aws_codedeploy_app.go,3,3
config/test-fixtures/validate-unknownvar-count/main.tf,3,3
config/module/test-fixtures/basic-git/main.tf,3,3
builtin/providers/azurerm/resource_arm_redis_cache_test.go,3,3
builtin/providers/aws/resource_aws_snapshot_create_volume_permission_test.go,3,3
builtin/bins/provider-profitbricks/main.go,3,3
builtin/providers/google/resource_compute_firewall_migrate.go,3,3
command/test-fixtures/backend-change-multi-to-no-default-without-default/terraform.tfstate.d/env2/terraform.tfstate,3,3
config/test-fixtures/validate-module-source-var/main.tf,3,3
builtin/providers/cloudflare/provider_test.go,3,3
contrib/api-coverage/aws_api_coverage.rb,3,3
config/test-fixtures/provisioners-destroy.tf,3,3
builtin/providers/aws/resource_aws_spot_datafeed_subscription_test.go,3,3
config/test-fixtures/output-warnings/main.tf,3,3
builtin/providers/aws/resource_aws_autoscaling_attachment.go,3,3
config/test-fixtures/backend-hash-type-only/main.tf,3,3
builtin/providers/aws/import_aws_redshift_security_group_test.go,3,3
builtin/providers/random/resource_shuffle.go,3,3
config/test-fixtures/terraform-backend.tf.json,3,3
config/loader_hcl_test.go,3,3
config/module/test-fixtures/basic-git/DOTgit/hooks/post-update.sample,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/1d/3d6744266642cb7623e2c678c33c77b075c49f,3,3
config/module/test-fixtures/discover-registry-local/exists-in-registry/identifier/provider/main.tf,3,3
builtin/providers/aws/resource_aws_network_interface_attacment_test.go,3,3
config/test-fixtures/validate-resource-self/main.tf,3,3
command/test-fixtures/state-push-serial-older/replace.tfstate,3,3
builtin/providers/azure/resource_azure_sql_database_service.go,3,3
configs/provisioneronfailure_string.go,3,3
helper/schema/serialize_test.go,3,3
builtin/providers/aws/import_aws_kms_key_test.go,3,3
builtin/providers/digitalocean/import_digitalocean_tag_test.go,3,3
builtin/providers/aws/data_source_aws_db_snapshot_test.go,3,3
builtin/providers/consul/resource_consul_service.go,3,3
builtin/providers/aws/resource_aws_devicefarm_project_test.go,3,3
config/test-fixtures/var-invalid-key.tf,3,3
builtin/providers/aws/data_source_aws_availability_zones_test.go,3,3
builtin/providers/gitlab/resource_gitlab_project_hook.go,3,3
builtin/providers/openstack/data_source_openstack_networking_network_v2.go,3,3
builtin/providers/kubernetes/schema_volume_source.go,3,3
config/test-fixtures/terraform-backend-2.tf.json,3,3
builtin/providers/digitalocean/import_digitalocean_domain_test.go,3,3
config/test-fixtures/validate-var-module/main.tf,3,3
builtin/providers/dns/data_dns_txt_record_set.go,3,3
builtin/providers/aws/resource_aws_simpledb_domain.go,3,3
command/test-fixtures/backend-change-multi-default-to-single/local-state.tfstate,3,3
config/test-fixtures/validate-prov-conn-splat-self/main.tf,3,3
builtin/providers/ns1/resource_monitoringjob.go,3,3
builtin/providers/docker/resource_docker_network_funcs.go,3,3
config/module/test-fixtures/basic-git/subdir/sub.tf,3,3
backend/remote-state/swift/client.go,3,3
command/test-fixtures/backend-change-multi-to-multi/terraform.tfstate.d/env2/terraform.tfstate,3,3
builtin/providers/aws/import_aws_redshift_subnet_group_test.go,3,3
builtin/providers/google/import_google_project_test.go,3,3
builtin/providers/consul/resource_consul_node_test.go,3,3
command/test-fixtures/import-provider-var-file/main.tf,3,3
builtin/providers/profitbricks/data_source_location_test.go,3,3
config/module/test-fixtures/validate-bad-output/main.tf,3,3
builtin/providers/aws/import_aws_spot_datafeed_subscription_test.go,3,3
builtin/providers/ultradns/common_test.go,3,3
builtin/providers/aws/resource_aws_ssm_maintenance_window_task_test.go,3,3
config/module/test-fixtures/validate-alias-bad/child/main.tf,3,3
config/test-fixtures/validate-missing-provider/main.tf,3,3
command/test-fixtures/backend-change-multi-to-multi/local-state.tfstate,3,3
config/test-fixtures/validate-provider-multi-ref-bad/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/hooks/pre-commit.sample,3,3
config/module/test-fixtures/conficting-submodule-names/b/main.tf,3,3
plugin/discovery/get_cache_test.go,3,3
builtin/providers/aws/import_aws_iam_account_alias_test.go,3,3
builtin/providers/external/data_source_test.go,3,3
builtin/providers/pagerduty/resource_pagerduty_team_test.go,3,3
config/test-fixtures/terraform-backend.tf,3,3
builtin/providers/librato/resource_librato_space_test.go,3,3
config/test-fixtures/output-depends-on.tf,3,3
builtin/providers/cloudstack/resource_cloudstack_affinity_group_test.go,3,3
examples/azure-spark-and-cassandra-on-centos/README.md,3,3
config/module/test-fixtures/validate-bad-output-to-module/main.tf,3,3
examples/alicloud-ecs-vpc/variables.tf,3,3
config/test-fixtures/validate-var-module-invalid/main.tf,3,3
examples/digitalocean/outputs.tf,3,3
command/test-fixtures/validate-valid/main.tf,3,3
config/test-fixtures/dir-override-var/main_override.tf,3,3
config/test-fixtures/validate-count-var-unknown/main.tf,3,3
examples/azure-encrypt-running-linux-vm/README.md,3,3
builtin/providers/tls/resource_self_signed_cert.go,3,3
config/module/test-fixtures/discover-registry-local/main.tf,3,3
config/module/test-fixtures/dup/main.tf,3,3
builtin/providers/aws/resource_aws_opsworks_haproxy_layer.go,3,3
config/module/test-fixtures/validate-child-bad/child/main.tf,3,3
builtin/providers/aws/resource_aws_placement_group_test.go,3,3
configs/provisionerwhen_string.go,3,3
config/module/test-fixtures/basic-hg/.hg/dirstate,3,3
config/test-fixtures/dir-only-override/main_override.tf,3,3
config/test-fixtures/windows-line-endings.tf,3,3
builtin/providers/aws/resource_aws_load_balancer_backend_server_policy_test.go,3,3
builtin/providers/alicloud/resource_alicloud_eip_association.go,3,3
terraform/state_upgrade_v2_to_v3.go,3,3
builtin/providers/aws/resource_aws_ses_configuration_set_test.go,3,3
builtin/providers/azurerm/import_arm_virtual_network_test.go,3,3
config/module/test-fixtures/change-intermediate-source/c/main.tf,3,3
builtin/providers/azurerm/import_arm_availability_set_test.go,3,3
examples/azure-vm-specialized-vhd-existing-vnet/README.md,3,3
config/module/test-fixtures/conficting-submodule-names/b/c/main.tf,3,3
builtin/providers/packet/resource_packet_project.go,3,3
config/test-fixtures/validate-prov-splat-self/main.tf,3,3
config/module/test-fixtures/dup/foo/main.tf,3,3
builtin/providers/aws/data_source_aws_autoscaling_groups.go,3,3
examples/azure-wordpress-mysql-replication/README.md,3,3
builtin/providers/aws/resource_aws_key_pair_migrate.go,3,3
examples/alicloud-security-group-rule/main.tf,3,3
builtin/providers/ultradns/config.go,3,3
command/testdata/show-json/nested-modules/output.json,3,3
builtin/providers/aws/resource_aws_opsworks_rails_app_layer_test.go,3,3
builtin/providers/azurerm/import_arm_resource_group_test.go,3,3
config/module/test-fixtures/basic-git/DOTgit/hooks/pre-push.sample,3,3
config/test-fixtures/dir-temporary-files/vim-one.tf~,3,3
command/plugins_lock.go,3,3
helper/logging/transport.go,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/40/4618c9d96dfa0a5d365b518e0dfbb5a387c649,3,3
command/test-fixtures/state-push-serial-newer/.terraform/terraform.tfstate,3,3
builtin/providers/ultradns/resource_ultradns_record.go,3,3
builtin/providers/aws/resource_aws_default_vpc.go,3,3
builtin/providers/azurerm/import_arm_public_ip_test.go,3,3
builtin/providers/cloudflare/provider.go,3,3
config/module/test-fixtures/basic-hg/.hg/requires,3,3
config/module/test-fixtures/basic-git/DOTgit/hooks/pre-applypatch.sample,3,3
examples/alicloud-ecs-vpc-cluster/main.tf,3,3
builtin/providers/azurerm/resource_arm_storage_table.go,3,3
builtin/providers/aws/resource_aws_network_interface_attachment.go,3,3
examples/alicloud-ecs-slb/README.md,3,3
terraform/test-fixtures/apply-destroy-nested-module-with-attrs/middle/bottom/bottom.tf,3,3
config/test-fixtures/copy-basic/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/14/6492b04efe0aae2b8288c5c0aef6a951030fde,3,3
builtin/providers/opc/resource_ip_network.go,3,3
config/test-fixtures/validate-module-name-bad/main.tf,3,3
builtin/providers/azurerm/import_arm_virtual_network_peering_test.go,3,3
config/test-fixtures/validate-count-var/main.tf,3,3
config/test-fixtures/.gitattributes,3,3
config/test-fixtures/validate-backend-interpolate/main.tf,3,3
config/module/test-fixtures/basic-hg/main.tf,3,3
builtin/providers/docker/resource_docker_network_test.go,3,3
config/test-fixtures/validate-dup-module/main.tf,3,3
command/test-fixtures/state-push-bad-lineage/local-state.tfstate,3,3
builtin/providers/circonus/resource_circonus_metric_cluster.go,3,3
examples/alicloud-ecs-slb/main.tf,3,3
builtin/providers/profitbricks/data_source_datacenter_test.go,3,3
config/test-fixtures/validate-resource-prov-self/main.tf,3,3
examples/alicloud-ecs-image/main.tf,3,3
builtin/providers/kubernetes/resource_kubernetes_secret.go,3,3
builtin/providers/alicloud/extension_slb.go,3,3
examples/aws-eip/outputs.tf,3,3
builtin/providers/aws/resource_aws_opsworks_memcached_layer.go,3,3
examples/azure-search-create/README.md,3,3
config/test-fixtures/validate-provider-multi/main.tf,3,3
command/test-fixtures/plan-out-backend/main.tf,3,3
terraform/test-fixtures/plan-module-destroy-multivar/main.tf,3,3
builtin/providers/aws/resource_aws_api_gateway_authorizer_test.go,3,3
builtin/providers/opc/resource_ip_network_test.go,3,3
builtin/providers/cobbler/acceptance_env/deploy.sh,3,3
builtin/providers/google/data_source_google_compute_subnetwork.go,3,3
config/test-fixtures/validate-count-module-var/main.tf,3,3
config/test-fixtures/dir-temporary-files/#emacs-two.tf#,3,3
builtin/providers/aws/data_source_aws_availability_zones.go,3,3
builtin/providers/google/data_source_google_compute_network_test.go,3,3
config/test-fixtures/validate-var-multi-exact-non-slice/main.tf,3,3
builtin/providers/powerdns/config.go,3,3
config/module/test-fixtures/registry-tar-subdir/foo.tgz,3,3
builtin/providers/fastly/resource_fastly_service_v1_sumologic_test.go,3,3
builtin/providers/aws/resource_aws_default_network_acl_test.go,3,3
builtin/providers/azurerm/import_arm_traffic_manager_profile_test.go,3,3
builtin/providers/packet/resource_packet_ssh_key.go,3,3
config/test-fixtures/count-var/main.tf,3,3
config/test-fixtures/validate-bad-tf-version/main.tf,3,3
examples/azure-vm-from-user-image/README.md,3,3
config/test-fixtures/escapedquotes.tf,3,3
builtin/provisioners/remote-exec/test-fixtures/script1.sh,3,3
config/module/test-fixtures/validate-module-unknown/main.tf,3,3
config/module/test-fixtures/validate-alias-good/main.tf,3,3
builtin/providers/aws/import_aws_glacier_vault_test.go,3,3
config/test-fixtures/validate-provider-multi-ref-good/main.tf,3,3
command/test-fixtures/backend-unset/local-state.tfstate,3,3
examples/aws-cloudwatch-events/sns/variables.tf,3,3
config/string_list_test.go,3,3
builtin/providers/vault/resource_generic_secret_test.go,3,3
config/test-fixtures/validate-var-dup/main.tf,3,3
config/test-fixtures/validate-provider-multi-good/main.tf,3,3
builtin/providers/dns/test_check_attr_string_array.go,3,3
builtin/providers/mysql/resource_database.go,3,3
config/module/test-fixtures/basic-git/DOTgit/logs/refs/heads/test-branch,3,3
config/test-fixtures/backend-hash-empty/main.tf,3,3
config/module/test-fixtures/basic-hg/.hg/undo.bookmarks,3,3
config/provisioner_enums.go,3,3
config/module/test-fixtures/basic-git/DOTgit/config,3,3
config/module/test-fixtures/validate-module-root/main.tf,3,3
config/module/test-fixtures/basic-parent/a/a.tf,3,3
config/module/test-fixtures/change-intermediate-source/c/b/main.tf,3,3
config/test-fixtures/data-count/main.tf,3,3
builtin/providers/aws/data_source_aws_alb_test.go,3,3
config/test-fixtures/prevent-destroy-string.tf,3,3
command/test-fixtures/backend-new-migrate/terraform.tfstate,3,3
builtin/providers/aws/resource_aws_opsworks_nodejs_app_layer.go,3,3
config/module/test-fixtures/basic-tar-subdir/main.tf,3,3
examples/google-two-tier/terraform.tfvars.example,3,3
examples/openstack-with-networking/variables.tf,3,3
builtin/providers/azurerm/import_arm_dns_zone_test.go,3,3
builtin/providers/ultradns/resource_ultradns_record_test.go,3,3
config/module/test-fixtures/basic/subdir/sub.tf,3,3
builtin/providers/aws/data_source_aws_efs_file_system_test.go,3,3
builtin/providers/influxdb/resource_database_test.go,3,3
config/test-fixtures/validate-var-nested/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/description,3,3
builtin/providers/rancher/resource_rancher_certificate.go,3,3
config/module/test-fixtures/basic-tar-subdir/foo.tgz,3,3
config/test-fixtures/attributes.tf.json,3,3
config/test-fixtures/count-int/main.tf,3,3
builtin/providers/azurerm/import_arm_virtual_machine_scale_set_test.go,3,3
builtin/providers/aws/resource_aws_iam_role_policy_attachment.go,3,3
config/module/test-fixtures/basic-hg/.hg/00changelog.i,3,3
command/test-fixtures/backend-change-multi-to-single/terraform.tfstate.d/env2/terraform.tfstate,3,3
builtin/providers/aws/resource_aws_api_gateway_base_path_mapping_test.go,3,3
builtin/providers/ns1/resource_monitoringjob_test.go,3,3
builtin/providers/null/provider.go,3,3
deps/v0-6-9.json,3,3
builtin/providers/vault/data_source_generic_secret.go,3,3
examples/gce-vpn/variables.tf,3,3
builtin/providers/aws/resource_aws_s3_bucket_notification.go,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/38/30637158f774a20edcc0bf1c4d07b0bf87c43d,3,3
builtin/providers/aws/tagsKMS.go,3,3
builtin/providers/aws/import_aws_autoscaling_group_test.go,3,3
command/test-fixtures/import-provider/main.tf,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/96/43088174e25a9bd91c27970a580af0085c9f32,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/49/7bc37401eb3c9b11865b1768725b64066eccee,3,3
config/test-fixtures/validate-module-var-self/main.tf,3,3
config/module/test-fixtures/validate-module-root-grandchild/child/main.tf,3,3
config/module/test-fixtures/basic-hg/.hg/branch,3,3
config/test-fixtures/validate-module-var-list/main.tf,3,3
config/module/test-fixtures/change-intermediate-source/a/main.tf,3,3
builtin/providers/aws/data_source_aws_cloudformation_stack_test.go,3,3
config/module/test-fixtures/validate-alias-bad/main.tf,3,3
examples/aws-cloudwatch-events/sns/main.tf,3,3
builtin/providers/digitalocean/datasource_digitalocean_image.go,3,3
terraform/test-fixtures/apply-destroy-nested-module-with-attrs/middle/middle.tf,3,3
builtin/providers/aws/resource_aws_vpn_gateway_route_propagation.go,3,3
builtin/providers/aws/resource_aws_sns_topic_policy_test.go,3,3
builtin/providers/aws/import_aws_cloudwatch_log_group_test.go,3,3
builtin/providers/circonus/provider.go,3,3
command/test-fixtures/state-push-serial-older/local-state.tfstate,3,3
builtin/providers/aws/resource_aws_cloudwatch_event_rule_test.go,3,3
builtin/providers/aws/resource_aws_opsworks_java_app_layer.go,3,3
builtin/providers/openstack/resource_openstack_dns_zone_v2_test.go,3,3
command/test-fixtures/state-push-serial-older/.terraform/terraform.tfstate,3,3
builtin/providers/archive/zip_archiver.go,3,3
builtin/providers/fastly/resource_fastly_service_v1_cache_setting_test.go,3,3
builtin/providers/profitbricks/data_source_location.go,3,3
builtin/providers/alicloud/resource_alicloud_slb_attachment.go,3,3
command/test-fixtures/import-provider-var-default/main.tf,3,3
builtin/providers/aws/import_aws_rds_cluster_parameter_group_test.go,3,3
config/test-fixtures/lifecycle_cbd_typo.tf,3,3
config/module/test-fixtures/basic-hg/.hg/store/data/main__branch.tf.i,3,3
examples/azure-sql-database/README.md,3,3
builtin/providers/fastly/resource_fastly_service_v1_request_setting_test.go,3,3
test-fixtures/basic.tfstate,3,3
config/test-fixtures/resource-no-name.tf.json,3,3
config/module/test-fixtures/basic-hg/.hg/cache/tags,3,3
config/module/test-fixtures/basic-git/DOTgit/HEAD,3,3
builtin/providers/archive/zip_archiver_test.go,3,3
config/module/test-fixtures/validate-required-var/main.tf,3,3
config/test-fixtures/git-crypt.tf,3,3
builtin/providers/fastly/provider.go,3,3
examples/clc/outputs.tf,3,3
config/test-fixtures/validate-depends-on-bad-module/main.tf,3,3
examples/azure-servicebus-create-topic-and-subscription/README.md,3,3
builtin/providers/alicloud/resource_alicloud_eip_association_test.go,3,3
builtin/providers/aws/import_aws_elb_test.go,3,3
config/test-fixtures/dir-empty/.gitkeep,3,3
builtin/providers/dyn/config.go,3,3
configs/variable_type_hint.go,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/24/3f0fc5c4e586d1a3daa54c981b6f34e9ab1085,3,3
builtin/providers/aws/data_source_aws_route53_zone.go,3,3
config/module/test-fixtures/validate-root-bad/main.tf,3,3
builtin/providers/google/data_source_google_compute_subnetwork_test.go,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/1f/31e97f053caeb5d6b7bffa3faf82941c99efa2,3,3
builtin/providers/docker/resource_docker_network.go,3,3
terraform/data_source_state.go,3,3
builtin/providers/aws/resource_aws_opsworks_rds_db_instance.go,3,3
builtin/providers/pagerduty/config.go,3,3
states/statemgr/migrate.go,3,3
config/module/test-fixtures/basic-hg/.hg/store/data/main.tf.i,3,3
docs/maintainer-etiquette.md,3,3
builtin/providers/fastly/resource_fastly_service_v1_gcslogging_test.go,3,3
config/module/test-fixtures/basic-git/DOTgit/objects/8c/1a79ca1f98b6d00f5bf5c6cc9e8d3c092dd3ba,3,3
config/module/test-fixtures/basic-git/DOTgit/info/exclude,3,3
config/module/test-fixtures/validate-module-root-grandchild/child/child/main.tf,3,3
examples/aws-cloudwatch-events/kinesis/variables.tf,3,3
builtin/providers/aws/resource_aws_alb_target_group_attachment.go,3,3
builtin/providers/logentries/resource_logentries_log.go,3,3
builtin/providers/openstack/data_source_openstack_networking_network_v2_test.go,3,3
config/test-fixtures/validate-tf-version/main.tf,3,3
builtin/providers/cloudstack/resource_cloudstack_affinity_group.go,3,3
config/test-fixtures/validate-count-var-invalid/main.tf,3,3
builtin/providers/github/resource_github_repository_webhook.go,3,3
builtin/providers/profitbricks/data_source_datacenter.go,3,3
config/module/test-fixtures/conficting-submodule-names/a/c/main.tf,3,3
builtin/providers/aws/resource_aws_api_gateway_model.go,3,3
builtin/providers/aws/resource_aws_alb_listener_test.go,3,3
config/test-fixtures/dir-temporary-files/.#emacs-one.tf,3,3
config/module/test-fixtures/validate-module-root-grandchild/main.tf,3,3
plans/changes.go,2,56
plans/planfile/tfplan.go,2,56
terraform/transform_attach_schema.go,2,36
remote/remote.go,2,35
terraform/shadow_resource_provider.go,2,35
plans/planfile/tfplan_test.go,2,33
configs/configupgrade/upgrade_native.go,2,33
plans/changes_sync.go,2,32
addrs/module_instance.go,2,32
TODO.md,2,31
terraform/graph_builder_eval.go,2,31
plans/objchange/compatible.go,2,28
plans/changes_src.go,2,28
states/state_deepcopy.go,2,27
configs/config.go,2,26
remote/remote_test.go,2,25
states/resource.go,2,25
states/statefile/version4.go,2,25
configs/configupgrade/upgrade.go,2,24
provisioners/provisioner.go,2,22
backend/remote-state/inmem/backend_test.go,2,22
terraform/eval_lang.go,2,22
registry/response/terraform_provider.go,2,20
command/jsonplan/plan.go,2,20
configs/configschema/coerce_value.go,2,20
terraform/graph_config_node_test.go,2,20
terraform/node_resource_destroy_test.go,2,20
terraform/shadow_context.go,2,18
helper/plugin/grpc_provisioner.go,2,18
configs/configschema/decoder_spec.go,2,18
rpc/resource_provider.go,2,17
configs/configschema/coerce_value_test.go,2,17
configs/named_values.go,2,16
terraform/test-fixtures/plan-cdb-depends-datasource/main.tf,2,16
configs/config_build.go,2,16
config/lang/parse_test.go,2,16
plans/objchange/objchange_test.go,2,16
plans/dynamic_value.go,2,16
config/hcl2shim/paths.go,2,15
config/hcl2shim/paths_test.go,2,15
configs/configschema/decoder_spec_test.go,2,15
terraform/eval_local_test.go,2,15
rpc/resource_provider_test.go,2,15
configs/module_merge.go,2,15
configs/parser_config_dir.go,2,15
remote/client_test.go,2,15
config/lang/lang.y,2,14
command/pull_test.go,2,14
backend/remote-state/etcdv3/client_test.go,2,14
plans/plan_test.go,2,14
backend/remote-state/inmem/client_test.go,2,14
backend/remote-state/etcdv2/client_test.go,2,14
command/autocomplete.go,2,14
backend/remote-state/artifactory/client_test.go,2,14
backend/legacy/backend_test.go,2,14
configs/configload/loader_install.go,2,14
builtin/providers/aws/resource_aws_cloudwatch_log_destination.go,2,13
command/hcl_printer.go,2,13
config/lang/y.output,2,13
configs/provider.go,2,13
terraform/evaluate_test.go,2,13
command/ui_input.go,2,13
lang/funcs/cidr.go,2,12
plans/objchange/compatible_test.go,2,12
backend/unparsed_value.go,2,12
command/login.go,2,12
backend/remote-state/gcloud/backend.go,2,12
dag/marshal.go,2,12
states/state_test.go,2,12
command/unlock_test.go,2,12
configs/configupgrade/test-fixtures/valid/noop/want/versions.tf,2,11
terraform/test-fixtures/issue-9549/main.tf,2,11
configs/configupgrade/test-fixtures/valid/noop/want/variables.tf,2,11
lang/funcs/number.go,2,11
config/module/registry.go,2,11
lang/funcs/number_test.go,2,11
configs/configupgrade/test-fixtures/valid/rename-json-conflict/want/versions.tf,2,11
config/module/detect.go,2,11
configs/configupgrade/test-fixtures/valid/noop/input/variables.tf,2,11
terraform/test-fixtures/issue-9549/mod/main.tf,2,11
configs/configupgrade/test-fixtures/valid/rename-json/want/versions.tf,2,11
plugin/proto/plugin.pb.go,2,11
remote/http_test.go,2,11
backend/remote-state/gcloud/backend_state.go,2,11
terraform/node_resource_abstract_count.go,2,11
builtin/providers/scaleway/resource_scaleway_volume_attachment.go,2,11
builtin/providers/cloudstack/resource_cloudstack_port_forward_test.go,2,10
terraform/shadow_resource_provider_test.go,2,10
config/hcl2_shim_util.go,2,10
plans/action.go,2,10
remote/atlas_test.go,2,10
configs/configupgrade/test-fixtures/valid/noop/want/resources.tf,2,10
configs/configupgrade/test-fixtures/valid/noop/input/resources.tf,2,10
command/clistate/state.go,2,10
terraform/transform_flatten.go,2,10
plugin/proto/plugin.proto,2,10
terraform/eval_interpolate_test.go,2,10
states/statefile/testdata/roundtrip/v3-grabbag.out.tfstate,2,10
command/remote_test.go,2,10
builtin/providers/test/resource_list_test.go,2,10
builtin/providers/cloudstack/resource_cloudstack_firewall_test.go,2,10
remote/http.go,2,9
backend/remote-state/inmem/backend.go,2,9
builtin/providers/openstack/resource_openstack_blockstorage_volume_v2.go,2,9
state/state_test.go,2,9
builtin/providers/scaleway/helpers.go,2,9
backend/remote-state/etcdv3/backend_state.go,2,9
builtin/providers/google/resource_compute_snapshot_test.go,2,9
config/lang/lex_test.go,2,9
configs/configload/module_manifest.go,2,9
builtin/providers/scaleway/resource_scaleway_ip.go,2,9
backend/remote-state/gcloud/client.go,2,9
terraform/state_filter_test.go,2,9
config/hcl2_shim_util_test.go,2,9
backend/legacy/backend.go,2,9
builtin/providers/scaleway/resource_scaleway_volume.go,2,9
builtin/providers/aws/resource_aws_cloudwatch_log_destination_policy.go,2,9
registry/regsrc/regsrc.go,2,9
backend/remote/backend_state.go,2,9
terraform/transform_local.go,2,8
builtin/providers/postgresql/resource_postgresql_schema.go,2,8
config/module/detect_file.go,2,8
